id,title,revenue,vote_average,imdb_id,original_title,overview,popularity,poster_path,genres,keywords
91880,Exorcism,0,4.6,tt0083155,L'Éventreur de Notre-Dame,"A disturbed priest, who witness an occult ritual, thinks the people are possessed and start a private inquisition to exorcise the demons by torturing them to death.",1.053,/mGXA6IkBPfXmXTucYBzKS0A6B5i.jpg,Horror,"orgy, religious fundamentalism, bdsm, black mass"
1254793,Letters to Santa 6,9782064,6.7,tt34201844,Listy do M. Pożegnania i powroty,,0.971,/tL26y2oq9XLdnn6ZHw1tGAu0l4s.jpg,"Comedy, Romance","love at first sight, love, christmas, accidental love"
1207731,June,0,6.2,tt18350228,June,"Until Reese Witherspoon’s Oscar-winning portrayal of her in the Johnny Cash biopic Walk the Line, most contemporary audiences were unfamiliar with June Carter Cash. Kristen Vaurio’s comprehensive documentary June offers a much fuller understanding of the multitalented artist, singer, songwriter, comedian, and actress. Delightful, never-before-seen archival material reveals June’s firecracker wit and charisma as a performer",0.971,/ybt8XseXREN5WKXRaDy70ERvHnL.jpg,"Music, Documentary","country music, biography, music documentary, johnny cash, june carter cash"
1030588,Ghost Cat Anzu,0,6.5,tt28036831,化け猫あんずちゃん,"Precocious tween Karin finds herself abandoned by her father in rural Japan. Living in a temple with her grandfather, she meets Anzu, a giant ""ghost cat"" and notorious layabout tasked with looking after her. Distrustful of her new guardian, Karin sabotages Anzu's odd jobs for the townsfolk and befriends the eccentric local forest spirits. In an effort to win Karin over, Anzu accidentally makes a deal with the devil, and all Hell breaks loose.",1.618,/rJSSc7vbLseCOjsgDnCKtVNs9Qe.jpg,"Animation, Fantasy, Comedy, Family","cat, based on manga, ghost, anime"
1324119,El Dashash,0,6.0,,الدشاش,"The work revolves around (Al-Dashash), who owns a nightclub and constantly enters into many enemies, but when he faces a crisis that turns his life upside down, he seeks to transform into a better person.",0.97,/rBH7PykPdH7yRfyC0mYLz8uxkVV.jpg,"Drama, Crime, Thriller",
1073650,Christmas Eve in Miller’s Point,151444,5.4,tt25052668,Christmas Eve in Miller’s Point,"A family gathers on Christmas Eve for what could be the last holiday in their ancestral home. As the night wears on and tensions arise, one of the teenagers sneaks out with her friends to claim the wintry suburb for her own.",1.616,/tJ5q6TbdRtoXDqXdkbg4aGGLLkC.jpg,"Drama, Comedy",christmas
1001141,The 4th Wall,0,7.4,tt21615536,Le quatrième mur,"Lebanon, 1982. To keep a promise made to an old friend, Georges, an idealistic theater director, travels to Beirut for a project as utopian as it is risky: to stage the play Antigone on the front line, in order to steal a moment of peace from the raging civil war. The characters will be played by actors from different political and religious camps. Lost in a city and a conflict he knows nothing about, Georges is guided by Marwan. As fighting resumes, everything is soon called into question, and Georges, who falls in love with Imane, has to face up to the reality of war.",1.313,/yFaAQsmX1O3s9M1CPzkAcfnjN0Y.jpg,Drama,cruel
992638,Catching Dust,0,4.8,tt20860736,Catching Dust,"A criminal husband and his wife hide in a lone trailer. Exhausted by her husbands controlling ways, she decides to leave. But then a trailer arrives with a couple which creates dangerous consequences for them all.",1.604,/w7LTgu7kiwvBgoKLhtc9vP1IDgr.jpg,Drama,
1352874,The Crucifix,0,10.0,tt32059878,The Crucifix,An exorcism goes horribly wrong and unleashes a vengeful spirit that has been locked up for centuries.,0.961,/uLXxpWRfoIPfB2fwM8hsAMIjSWf.jpg,Horror,"scotland, exorcism, possession, evil spirit, priest, couple, tomb, backyard, exorcist, demonic possession, grave digging, buried treasure, human skeleton, new start, ancient artifact, ancient grave, grieving couple"
1073035,Escort Girl,0,6.4,tt22444780,Эскортница,"Christina acts as a modern art exhibition organizer, but in reality, she organizes entertainment for wealthy clients in the most exotic locations. Dozens of elite girls from all over the world work for her. Once in the past, Christina also worked as a hostess at such parties, but, being very ambitious, a few years ago she completely changed her image, and became an extra-class manager. But this work also has a downside - the constant presence of crime, police and special services, as well as disruptions and intrigues of girls trying to tear off a bigger piece of the pie.",1.598,/kNOM8pEiYFoCIOcrORbr5nDwrNH.jpg,Romance,
1364939,Aurora Teagarden Mysteries: Death at the Diner,0,6.5,tt33771533,Aurora Teagarden Mysteries: Death at the Diner,"When the owner of the diner where Aurora Teagarden works is suddenly killed, her new boyfriend becomes the primary suspect.",0.957,/958StP9qK9Khen8CwFD7ED8qWD9.jpg,"TV Movie, Mystery",
1244872,Nina,0,6.2,tt13239062,Nina,"After thirty years, Nina decides to return to the seaside town where she grew up to confront the man who changed her life and to whom the town now pays homage. The reunion with her origins, with her memories and with Blas, a childhood friend, will make her question whether revenge is the only way.",0.955,/e4Dr3pExlz2qiRdQVpOPtxxzo3B.jpg,"Drama, Thriller","based on play or musical, revenge"
1043758,The Problem with People,0,5.6,tt10013512,The Problem with People,Two estranged cousins who never knew each other tries to make amends for many generations of family dispute.,1.591,/18tgLakMGWCjhGJKwby53wh5tpp.jpg,Comedy,
957482,Escape Through Africa,0,5.0,tt2218324,Escape Through Africa,"In 1914, a British nurse, Anne, escapes an attack on her outpost in Africa. Hunted by a German-led war party, and with help from her uncle, an Army Captain, and local warriors, she embarks on an epic journey across the African hill country. She must balance bravery with her pacifist ideals to deliver a native girl safely to her mother, reunite with her husband, and save a neighboring outpost from a massacre.",0.953,/3h3p8Dts9SxDDsUyEtamLGRPxAe.jpg,Adventure,
1235431,Oshi no Ko -The Final Act-,0,7.5,tt31031808,【推しの子】-The Final Act-,"Goro is a gynecologist and idol fan who’s in shock after his favorite star, Ai, announces an impromptu hiatus. Little does Goro realize that he’s about to forge a bond with her that defies all common sense! Lies are an idol’s weapon!",1.587,/5V24N6J7zqJ1IaahM97Asg72jJX.jpg,"Drama, Music, Fantasy, Mystery, Thriller","supernatural, reincarnation, remake, based on manga, showbiz, seinen, celebrity worship, based on anime, live action remake, idol group, based on tv series, music, idol"
1267822,My Sunshine,0,7.4,tt22694908,ぼくのお日さま,"Two young skaters, polar opposites in personality, team up to train for a figure skating duo, their growing bond blurring the lines between partners and more as winter unfolds.",1.542,/xInSqd2ua2KXBo1uPdsMIGM90tF.jpg,Drama,"sports, winter, ice hockey, skating, figure skating, snow, ice skating, stuttering, ice, hockey"
1400201,December 31st Express,1220853,8.0,tt34780254,Потяг у 31 грудня,"December 31st Express was supposed to be an ordinary, quiet rail run, at least that's what conductor Mykola Ivanovych thought. However, fate had other plans for this.",0.923,/e39sWiv8pdLyUuvICNbIAezcgNZ.jpg,Comedy,
1430718,EVE 131: Multiverse Rumble,0,7.0,,EVE 131: Multiverse Rumble,"It’s time for our wildest show of the year - the Multiverse Rumble! Come and join us for some fun and chaos!  EVE Riot Grrrls of Wrestling bring their critically acclaimed, immersive, theatrical, comedic, live action, wrestling show with cabaret, burlesque and more to Big Penny Social, this time with a Halloween twist! Experience live and in person the beautiful chaos that is EVE; a punk-rock, women’s wrestling and cabaret night out in London",1.534,,,
1429419,"Plastic Odyssey, mission pacifique",0,8.0,,"Plastic Odyssey, mission pacifique",,1.439,/jo7f44BknGMgtz5AVDyCsgV7HoE.jpg,Documentary,"scientific expedition, research laboratory, investigative journalism, environmental issues, ecological footprint, scientific research, environmental catastrophe, environmental perspectives, plastic pollution, sustainable solutions, ecological disaster, environmental documentary, sustainable technology"
1428639,And there was evening and there was morning. The first day,0,10.0,,وَكَانَ مَسَاءٌ وَكَانَ صَبَاحٌ. يَوْمًا وَاحِدًا,"With the lack of personal video archive, Youhanna (the filmmaker) creates false memories using lost home videotapes shot between the 1990s and 2000s in Europe, Africa, and Asia, with the help of an Artificial intelligence programme, until a real, personal video archive surfaces, transporting him into the past to relive one more memory with his late mother.",1.439,/9NNeKIvFSt0U1sZkLNz78QE9ZuY.jpg,Documentary,"hybrid, essay film, science fiction, experimental"
1095848,4PM,0,5.0,tt25383302,오후 네시,"Jung-in is the professor of western psychology decides to take a break of his teaching and moves to his new house in country side with his wife. They went to say hello to their neighbor and when there was nobody at home, they left a note. Next day the neighbor comes to visit at 4pm. When he left the couple didn't think it was a simple response to the note they left. But the doctor, neighbor comes everyday and ruins the couples peaceful times. As time passes, the couple. the couple feels pressure and drives them insane.",1.531,/f8kNR2T364ggLnaZ5K00oPoUgEo.jpg,Thriller,"based on novel or book, creepy neighbor"
610349,Icon,0,5.9,tt16152948,Мария. Спасти Москву,"A gripping war drama that tells the story of Maria Petrova, in whose fate, as in a mirror, the fate of the country was reflected: the daughter of a priest, who renounced her father and the faith, she serves in the NKVD. On the eve of the battle for Moscow, Maria meets the clairvoyant eldress Matrona, and soon it is Maria who is tasked to deliver to Moscow the miraculous icon of the Mother of God, located behind the front line in the occupied territory...",0.919,/42vc2WjtffMQVn6t7yQhYpRgMEv.jpg,"Drama, War",
865910,The Plot,0,4.7,tt26591189,설계자,"Young-il is a plotter who manipulates murder-for-hire cases to look like accidents. Nobody knows those accidents are in fact perfectly plotted, planned murders. After finishing a flawlessly plotted case with no trace of evidence left behind, Young-il receives a new request. His new target is a prominent political figure who is always under the spotlight. Even with the higher risk of getting exposed, Young-il decides to take the case with his team members, Jackie, Wol-cheon, and Jeom-man. When the plot is ready after immaculate preparation and numerous rehearsals, the team finally makes its move, but some unexpected trouble threatens Young-il’s perfect plan.",1.528,/pBZ1N68Ral2rtNzeQAmGFhDadq0.jpg,"Crime, Thriller","perfect crime, remake, killer"
1429466,Underdog : The Shop,0,10.0,,Underdog : The Shop,,1.438,/3krmtHpCb2S7Bgsbd3IFeSPU6uF.jpg,Mystery,
117042,The Devil's Trap,0,6.9,tt0054780,Ďáblova past,"A small town is one day visited by a priest who is there on a secret mission. He is a member of the Inquisition sent to investigate the activities of a local miller. The miller and his son are the descendants of an old family whose ancestral home burned down a century ago, but was rebuilt from scratch. The miller inherited much of his knowledge about the land, water, and a building's stability from generations of family experience. His reputation for finding water and predicting when a structure might collapse have come to the attention of the Inquisition -surely he must be in league with the Devil.",1.04,/3jU5e1LhMTVwmJSivPpTeaTcr69.jpg,"History, Drama",based on novel or book
1275250,The Falling Sky,0,5.0,tt32128962,A Queda do Céu,"Documentary about Indigenous peoples' profound connection to nature and their struggle against deforestation, a grave threat to their way of life and the ecosystem they call home.",1.523,/eEQ9oJWHGOFwANau1tEyCfJ01sl.jpg,Documentary,
1089228,Dark Windows,0,5.107,tt13318942,Dark Windows,A group of teenagers grieving the death of their friend takes a trip to an isolated summerhouse in the countryside. What starts as a peaceful getaway turns into a horrific nightmare when a masked man begins to terrorize them in the most gruesome ways.,1.352,/hANd38mgGlOzA3lt12vfXMZbj90.jpg,"Horror, Thriller",car crash
1197619,Lost on a Mountain in Maine,0,6.3,tt2965408,Lost on a Mountain in Maine,"When twelve-year-old Donn Fendler gets tired of waiting for his father and brothers to join him on the summit of Maine's highest peak, he decides to find his own way back to camp. But Donn doesn't count on a fast-moving fog that obscures the path. He doesn't count on falling down an embankment that hides him from sight. And he doesn't count on taking a turn that leaves him alone to wander aimlessly for nearly two weeks in the empty mountain wilderness.",0.911,/elKEzHpbdoTMkK0IpUKcK6x1Ttl.jpg,"Adventure, Drama, Family",based on true story
791295,Expiration Date,0,7.0,tt10749816,Casi muerta,"María and Javi are two lifelong friends. Even though they have drifted apart over the course of the last year, when María suffers an accident that leaves her at the verge of dying, they reunite and discover that they have always been in love. Now Javi has to decide whether he continues with his new life with an Uruguayan girlfriend, or give a chance to a childhood love that could die out any second.",1.31,/gSezYOBs7H3RG8rDcjsK3MqluxN.jpg,"Comedy, Romance",
1191605,Una muerte silenciosa,0,7.0,tt29568587,Una muerte silenciosa,"Octavio, a hunting guide from southern Argentina, desperately fights to clarify the death of his niece Sofía, discovered shot in the hunting preserve where he works. The shot bursts into the darkness, unleashing an enigma that shakes the entire town. Octavio will be forced to unravel what really happened that night and thus confront a truth that threatens to change everything forever.",1.517,/dfxVkV5vFZmgnR2zzoj6virotwB.jpg,Thriller,
730251,Happyend,0,8.8,tt33030383,HAPPYEND,"A near-future city in Japan awaits destruction as the it is rocked by a series of foreshocks that predict a larger, more disastrous quake on the horizon. With the anxiety looming over them, a group of teenage best friends and musicians get into typical teenager trouble that tests the strength of their relationships.",1.516,/sni1250wkMrenQXpApEv1vHp3cr.jpg,Drama,"tokyo, japan"
118390,Venus in Furs,0,5.4,tt0064626,Le malizie di Venere,Based on the infamous novel by Leopold Sacher-Masoch this fine film follows the perverted passions of a young couple as Severin watches the beautiful Wanda writhing naked amongst furs. His disturbing peeping tomism triggers off a whirlpool of emotions due to a childhood episode which punishes voyeurism with pain.,0.908,/mrUNuLCnULntcqsDGEpZkuoPvUK.jpg,Drama,"eroticism, bdsm, voyeurism"
1429889,Faces of Calamity: The Movie,0,9.0,,Faces of Calamity: The Movie,"The original cult series Faces of Calamity, now edited into movie format!",1.371,/63kuj6fV2G7jvTRuMg9KqJ8NZD3.jpg,Horror,
505321,Caravaggio: The Soul and the Blood,0,6.7,tt7955970,Caravaggio - L'anima e il sangue,"An exciting and unsettling cinematic journey through the life, work and torments of Caravaggio.",1.511,/o2MaC8c3tLNlWZnkhyewa4bu4CK.jpg,Documentary,"italy, artist, painter, art, caravaggio"
1430463,Can Elon Musk Rule The World?,0,10.0,,Can Elon Musk Rule The World?,"What does the world's richest man, dedicated chaos agent, and Donald Trump's new best buddy want out of politics? To shape the world? Or is it bigger than that?",1.37,/mZt7U4dsPswrsQBo2Tw9RYyGhc.jpg,Documentary,"billionaire, entrepreneur, politcs, federal government, power, elon musk, american politics, trump"
112503,Django Shoots First,0,5.3,tt0061582,Django spara per primo,Django's father is framed by his business partner Clusker and shot by a bounty Killer. Django inherits his fathers part of the business and a score to settle with Clusker.,1.036,/jNq6kcJ5bU9W3NLjjDjiHyN2UTQ.jpg,Western,
1176848,Silent Love,0,6.3,tt30447401,サイレントラブ,A silent love story of a young man who wishes to make the dream come true of a young woman who lost her light.,1.494,/bdV2jUZuSThWZsmjgEsZk0vp9NW.jpg,"Romance, Drama",
1252855,Southern Chronicles,0,8.2,tt14064760,Pietinia Kronikas,"It follows Rimants who is more interested in playing rugby, listening to music and dealing on the black market than studying for school, but when he falls in love with Monika, his faith in love and the future is tested.",1.483,/2peyJP4L5SdvDslCWwKP4KLUiGZ.jpg,Comedy,
977246,Sorcery,0,6.5,tt20395798,Brujería,"Chiloé Island, 1880. Rosa Raín is a Huilliche girl who, after the murder of her father at the hands of German settlers, seeks justice with Mateo, leader of an organization of sorcerers called “La Recta Provincia”.",0.889,/oGNJSxvLqvbHEYfKnR2Mmx3pY7E.jpg,"Horror, Mystery, Adventure, Fantasy",
50012,King Lear,61821,6.1,tt0093349,King Lear,A descendant of Shakespeare tries to restore his plays in a world rebuilding itself after the Chernobyl catastrophe obliterates most of human civilization.,1.481,/wjuPAH78cV1DfcnWEwTAvP3Tsd1.jpg,"Comedy, Drama","playwright, chernobyl, postmodernism, post apocalypse"
50212,Ladies' Choice,0,6.0,tt0087964,Le Quart d'heure américain,"As a result of an automobile accident, a sophisticated TV producer meets her car mechanic/blue collar nemesis. They start a comic affair, but can they reconcile their totally different worlds?",1.422,/brgPEhYh7rBexYGMPHM8cUHoyWC.jpg,"Comedy, Romance",
1029621,#Manhole,0,6.1,tt24670176,#マンホール,"Kawamura is a promising young man with everything going for him. On the eve of his wedding, he falls into a deep manhole. Despite sustaining a debilitating injury, he is determined to attend his wedding as planned, and resorts to social networks for help.",1.477,/eIUOMYLSOfobIHVm1MVJAuEQ8VO.jpg,"Drama, Thriller",
1119544,When in Rome,0,7.1,tt27123082,Rom,"Gerda and Kristoffer are celebrating their 35th wedding anniversary in Rome, where Gerda used to study art when she was young. But the trip doesn't go quite as planned, when the couple run into Gerda's charismatic art teacher and former flame, Johannes. Kristoffer ends up on the sideline, while Gerda chases her youth through the streets and alleys of Rome, to confront the ghosts of the past.",1.476,/1BppPECgKyTmpsT9icpuHZy9r14.jpg,"Drama, Romance, Comedy",
1426492,Fenglou Chronicles: Tale of the Spirit Fox,0,8.0,,凤楼传之灵狐传说,"Eighteen years after her grandfather's death, a young woman marries the fox spirit Feng Lou to seek revenge. Meanwhile, a power struggle within the fox clan escalates as Feng Lou’s grandfather allies with foreign forces to seize control, unleashing chaos and endangering innocent lives.",1.306,/bcZ9kCPf3UhABoXrnDlpe1pA2d5.jpg,"Fantasy, Romance","costume drama, fox spirit, xianxia, romantic fantasy, excited, powerful"
1413602,WWE Raw on Netflix Premier Post-Show,0,6.5,,WWE Raw on Netflix Premier Post-Show,"WWE Superstars and analysts break down a historic night with full reaction from the debut of Raw on Netflix including interviews, highlights and more.",0.883,/zfmGRg7raNmLlCb4fQmPoyLciKn.jpg,,
1271981,Last Breath,0,5.8,tt32365122,Le dernier souffle,"In a kind of philosophical dialogue, Doctor Augustin Masset and renowned writer Fabrice Toussaint discuss life and death… A whirlwind of encounters in which the doctor is the guide and the writer, his passenger, led to confront his own fears and anxieties.",1.274,/pvgG5Gd056ylRY5HXgmAkqf1b0x.jpg,Drama,
1311537,Octopus with Broken Arms,0,6.2,tt32813270,误杀3,"Coinciding with a grand local holiday celebration, wealthy businessman Zheng Bingrui invites his daughter Tingting's teacher Li Huiping and a group of classmates' parents to a party at his home, but Tingting is suddenly kidnapped. Police officer Zhang Jingxian led the team to investigate the case, the kidnappers to Ting Ting life threat, requiring Zheng Li with a huge ransom to the appointment, along the way the two found the kidnapping case behind the hidden secrets ......",0.881,/npcFyS4d2t3XGtIffINI5AapIst.jpg,"Drama, Crime, Mystery",
1192077,Exile,0,6.0,tt8336322,Exile,"Just prior to his release from prison, Ted Evans receives a threat from the man whose family he killed in a DUI - 'if you make contact with your family, I'll kill them'. Believing that the danger is real, Ted exiles himself to a reclusive life to protect his family. However, Ted's wife Sara knows the threat is merely a manifestation of her husband's profound guilt. Determined to rebuild their family, Sara tracks Ted down to confront him with hard evidence that the threat is imagined. But she has no idea just how unhinged he has become - or how real the threat may be.",1.468,/gfHHOvkDAJPVz5gErSn7AMg0V3x.jpg,Thriller,thriller
816956,Dig,0,4.9,tt14830582,Dig,"A widower and his deaf daughter are held hostage and forced to dig under their house, revealing dark secrets from the past.",1.171,/ntD0ieBgZ1AlV0tAam3aeFDH6k7.jpg,"Mystery, Thriller","hostage, psychological thriller"
1280544,Perewangan,0,5.3,tt31434122,Perewangan,"Terrors and strange events haunt Maya and her family. She suspects that her uncles and aunty are behind it, as they're always after the family assets. The house and land belongs to her mother, inherited from their grandfather. But a greater evil is targeting Maya and her family, the manifestation of human greed... a creature that helps achieve glory and fame at the cost of the lives we love.",0.877,/6EcJx7P9yi6NfiLIUKqzA91Xj6c.jpg,"Horror, Mystery, Thriller","based on novel or book, sacrifice, haunting, demon, inheritance fight, ghost, java, indonesia, family problems, mirror, supernatural horror, java, terror, based on twitter thread"
947704,Yuku and the Himalayan Flower,0,6.2,tt19713112,Yuku et la fleur de l’Himalaya,"Yuku is a young mouse who lives with her family in the cellar of a castle. Her grandmother passes on the family values by telling her timeless folk tales. Injured in a tussle with a cat, the old mouse is bedridden and she tells her children that she will have to leave them to follow the little blind mole into the Earth’s tunnels. In one of her grandmother’s storybooks, Yuku learns that the flower of the Himalayas can bring her eternal light. She leaves on a journey of discovery to find the flower.",0.876,/dA9yMGRGZY1B1j4CGa2fVINeZwn.jpg,"Animation, Family, Adventure","mouse, animals, flower"
1170229,K-Family Affairs,0,6.0,tt34869559,애국소녀,"In her first feature-length documentary, filmmaker Nam Arum turns her camera on her parents, two members of South Korea’s 386 Generation. The political activism of this generation came to a head in June 1987 with major protests that forced the authoritarian government to hold universal suffrage elections and implement key democratic reforms. Over 35 years later, the filmmaker reflects on the state of this democracy through a warm-hearted family portrait set against the backdrop of the country’s recent history. Using a personal and intimate cinematic style, Arum examines her father's adherence to conventionality as a high-ranking civil servant and her mother's fervent enthusiasm as a feminist activist. In the midst of these two contrasting dynamics, Arum seeks to discover her own role and how she can contribute to social change.",0.874,/8WMA5tlK2FrraRzWpMuJ1EXUYI4.jpg,Documentary,sewol
1053927,Eternal,0,5.2,tt19496260,For evigt,"Young climate change scientist, Elias falls in love with an aspiring singer, Anita. But when an opportunity arises for him to join a mission researching a dangerous climate change phenomenon – a mysterious fracture on the ocean floor – he chooses career over love. Years later, during his mission, he experiences a vision of what his life could have been like if he made a different choice and his new obsession becomes to get his old life and love back.",0.874,/tmXAytaq3vSX00fjEbGL9W35M6q.jpg,"Science Fiction, Drama, Romance",climate change
1043870,Reverse the Curse,0,5.6,tt20216624,Reverse the Curse,"Follows Ted, an aimless thirtysomething who moves in with his father Marty when he develops a fatal illness. Marty’s health suffers every time the Boston Red Sox lose, so to keep him happy and alive, Ted enlists Marty’s grief counselor Mariana and friends to fake a Red Sox winning streak.",0.872,/ZLa3asN2XbjdRcw9eOYPcIzjFz.jpg,"Comedy, Drama","based on novel or book, 1970s, baseball, terminal illness, red sox, estranged father"
258156,Macross FB7: Listen to My Song!,0,5.1,tt3709868,マクロスFB7 銀河流魂 オレノウタヲキケ！,"Set in 2059, five decades after the Space War I conflict seen in the first Macross story. Macross Frontier, the 25th New Macross Class super-long-distance colonization fleet, is journeying through the galaxy to a new paradise to call home. However, it is locked in a state of war with a strange enemy called Vajra.  Ozma Lee, the leader of the S.M.S. Skull Team that is fighting the Vajra on the frontlines, encounters a mysterious lifeform, different from even the Vajra, one day. This mysterious lifeform leaves an archival video of the Macross 7 colonization fleet with Ozma, Ranka, and Sheryl.",1.454,/rYZ41HCdNJP3faWTl2Aw56rVqMt.jpg,"Action, Animation, Music, Science Fiction","fighter jet, mecha, anime, macross"
1188301,The Killers,0,5.8,tt33048542,더 킬러스,"Four master helmers from Korea reload the hitman flick. Vampire sleaze, assassin slapstick, neo-noir, and an avant-garde mind-bender to die (kill) for!",1.409,/oCJLuVD0DDcj8ErMZbqxwqT79vq.jpg,"Action, Thriller, Crime","hitman, anthology, killer"
1063881,Prodigies,0,6.5,tt31948263,Prodigieuses,"Claire and Jeanne are twin sisters, united by the same passion: the piano. Coached by their father like athletes, they join the prestigious Karlsruhe Conservatory. They are now competing to be soloists and training for a concert that will make or break their careers. But Claire and then Jeanne discover they are suffering from a serious illness and are slowly losing the use of their hands. With the support of their family and their undying love of music, they will find a unique way to change their fate. An inspiring and moving tale, based on a true story.",1.409,/3t5pP3XxVpzzWiR0cG3B2P6zL6D.jpg,"History, Drama, Music",
1154265,Lies We Tell,0,6.5,tt10406410,Lies We Tell,An orphaned heiress is forced to embrace her family's dark legacy.,0.845,/82Q9dbJPLXE58IWDQvLgfh8wcMG.jpg,"Drama, Mystery","based on novel or book, family secrets, dysfunctional family"
1427382,VBP (Vacas Brancas Preguiçosas),0,5.8,,VBP (Vacas Brancas Preguiçosas),,1.404,/zW0MqMFfTweTJBnYZcaakXEPQu2.jpg,Comedy,
1417623,Slide,0,7.5,tt32903281,Slide,"Susan, Leslie, Imani, Deidre, and Elaine have been best friends since college, have an unbreakable bond, and won't allow anyone to penetrate their circle. They share secrets and keep each others indiscretion on the hush. They also share a lavish house they call ""The Playhouse"" where they entertain their side flings. When one night at the Playhouse turns deadly, the ladies scramble to cover up the crime and keep The Playhouse their secret domain.",0.842,/uhgZ78vK9QAW6N78CYJKf7y96JL.jpg,"Drama, Thriller",
1438230,Hearts of Cardboard,0,10.0,,Hearts of Cardboard,"Watch what happens as two clowns put on their show, Mr. Cardboard, every day for a month at the Edinburgh Fringe festival.",1.4,/hi6DNgpuB0PZU9wcay2Le5IcZGS.jpg,Documentary,
1438195,The Red Kiss,0,7.0,,刺⿃,"Passion brews quietly between Qin Qin and Vicky, as they rehearse for the school anniversary drama performance in their form 5 summer holiday. The two girls gradually lose in their exquisite tension and growing intimacy. Right before the new school year begins, the kissing plot is exposed and their show is banned. Yet, it unfolds Qin Qin’s courage that she decides to make a bold move on the first school day.",1.195,/z6LxwGcSu6nOwMuQHaeJvHubEFo.jpg,,"school, lgbt teen, angst, drama class, short film, queer and questioning"
1438140,The Vice,0,10.0,,The Vice,"Set in Los Angeles, two men involved in a mafia case sets a game of survival for the both of them.",1.4,/o8UxAxTjFv6BwW0eYgsbLaDUD9D.jpg,"Crime, Thriller",short film
1346709,"RM: Right People, Wrong Place",626534,10.0,tt33319928,"알엠: 라이트 피플, 롱 플레이스","Chronicles artist RM's eight-month production of his second solo album, “Right Place, Wrong Person,” while candidly recording the endless concerns of the person Kim Namjoon, and the things he immerses himself in and loves.",0.839,/hJr8PvfnJJrfa3imQy2oiMlShen.jpg,"Documentary, Music","behind the scenes, travel, self reflection, music documentary, documentary, bts"
1429044,Chameleon,0,10.0,,Chameleon,"After embarrassingly sitting with a full cup at the end of a game of Never Have I Ever, Maria sets out to live a little by doing all the things she's never done.",1.295,/tug85NN2dVnnjVer32eIbT40rFR.jpg,"Drama, Comedy","dark comedy, coming of age, university, teen social issues, teenage angst, anxiety, foreign student"
904759,The Birth of Kitaro: The Mystery of GeGeGe,0,7.5,tt16270512,鬼太郎誕生 ゲゲゲの謎,"1955. Kitaro's father, Medama Oyaji, comes to Yagura Village in search of his missing wife. The village was ruled by the Ryuga clan, which controls Japan's political and business circles behind the scenes. Mizuki, who works at a blood bank, visits the village with a secret mission to mourn the death of the head of his family, and meets Kitaro's father. While an ugly fight unfolds over the succession of the head of the family, a member of the family is brutally murdered at the village shrine. It was the beginning of a terrifying chain of events.",1.397,/5g1i5EJgMNI70titUJSIBKpmEVt.jpg,"Animation, Comedy, Mystery, Fantasy, Horror","supernatural, mythology, demon, youkai, shounen, anime"
1228475,Finist. The First Warrior,0,8.667,tt24218164,Финист. Первый богатырь,"Finist Yasny Sokol is the most famous hero of Belogorye, the strongest, most dexterous and most deserved. Well, the most beautiful, of course. All other heroes are equal to him, children want to be like him, and girls just look at him. Finist is a real superstar. And he carefully protects and maintains this status of his. He needs more and more feats, he is simply obsessed with them. But there is a nuance. The practical benefit of the feat for Finist is no longer of decisive importance. Let's say, freeing a village from a herd of wild boars that tramples down crops is boring, uninteresting, futile: they won't gossip about it, they won't admire it. But going to the end of the world, where Beauty is imprisoned in a tower, guarded by an unimaginable Beast, is a challenge.",1.388,/5Q4TfHdHX2uzrwJNo3IzgEmXGJ3.jpg,"Adventure, Family, Fantasy",
1313011,10 giorni con i suoi,0,6.7,tt34750678,10 giorni con i suoi,,1.387,/2OXJHzwRgcSa8G4SrFDp7ZU1Rot.jpg,"Comedy, Family",
949855,Black Mold,0,5.0,tt18482800,Black Mold,"Photographers Brooke Konrad and Tanner Behlman travel to rural, abandoned buildings to capture the inherent beauty of long-forgotten locations, but far from forgotten are the traumatic memories that surface in Brooke when they meet The Man Upstairs, an unsuspecting squatter. As tensions and uncertainties arise, Brooke must determine if this mysterious stranger will provide her the closure she so desperately seeks or let the fears of the past consume her.",1.041,/tEN12WSxepFqZmWEknBnrXoHDvL.jpg,"Horror, Thriller, Drama, TV Movie","photographer, trauma, grief, creepy person, creepy, mold, abandoned building, psychological"
607926,Mo,0,6.2,tt10598260,Mo,"Mo and Vera, two college students, are caught cheating on an exam, an act that will have terrifying consequences.",0.995,/2p1AXawnjzxiKMHchbKb1ONeBrP.jpg,"Drama, Thriller",
1117027,Cassino in Ischia,0,4.7,tt27759716,Cassino in Ischia,A former film star travels to Italy to work with a struggling director in order to revitalize his career.,0.829,/3HNFnLe9DcDt3ZcytxOXzeToEvQ.jpg,"Comedy, Action",
1001010,Winter in Sokcho,0,7.0,tt30519830,Hiver à Sokcho,"A young Korean girl's life takes an unexpected turn when a French artist visits her country, disrupting her routine.",1.264,/v37W0D4yt1QP0dPYTt6d5g5kqFa.jpg,"Comedy, Romance",based on novel or book
1250985,Sangeet Manapmaan,0,7.0,,संगीत मानापमान,Based on Krushnaji Prabhakar Khadilkar's musical play of the same name.,1.378,/1P4fKWL8lttbf4gWNvRdGsBcC48.jpg,"Drama, Music, History",
